Time (s), Voltage (V), Current (A), SOC (%)
11921, 4.05, 0.10, 76.02, 
11922, 4.05, 0.10, 76.03, 
11923, 4.05, 0.10, 76.03, 
11924, 4.04, 0.10, 76.03, 
11925, 4.04, 0.10, 76.04, 
11926, 4.05, 0.10, 76.04, 
11927, 4.04, 0.10, 76.04, 
11928, 4.05, 0.10, 76.05, 
11929, 4.05, 0.10, 76.05, 
11930, 4.04, 0.10, 76.06, 
11931, 4.04, 0.10, 76.06, 
11932, 4.05, 0.10, 76.06, 
11933, 4.05, 0.10, 76.07, 
11934, 4.05, 0.10, 76.07, 
11935, 4.05, 0.10, 76.07, 
11936, 4.04, 0.10, 76.08, 
11937, 4.05, 0.10, 76.08, 
11938, 4.05, 0.10, 76.08, 
11939, 4.04, 0.10, 76.09, 
11940, 4.05, 0.10, 76.09, 
11941, 4.05, 0.10, 76.09, 
11942, 4.05, 0.10, 76.10, 
11943, 4.05, 0.10, 76.10, 
11944, 4.05, 0.10, 76.10, 
11945, 4.05, 0.10, 76.11, 
11946, 4.05, 0.10, 76.11, 
11947, 4.04, 0.10, 76.11, 
11948, 4.05, 0.10, 76.12, 
11949, 4.05, 0.10, 76.12, 
11950, 4.05, 0.10, 76.13, 
11951, 4.04, 0.10, 76.13, 
11952, 4.05, 0.10, 76.13, 
11953, 4.04, 0.10, 76.14, 
11954, 4.05, 0.10, 76.14, 
11955, 4.05, 0.10, 76.14, 
11956, 4.04, 0.10, 76.15, 
11957, 4.05, 0.10, 76.15, 
11958, 4.04, 0.10, 76.15, 
11959, 4.04, 0.10, 76.16, 
11960, 4.05, 0.10, 76.16, 
11961, 4.04, 0.10, 76.16, 
11962, 4.04, 0.10, 76.17, 
11963, 4.05, 0.10, 76.17, 
11964, 4.05, 0.10, 76.17, 
11965, 4.05, 0.10, 76.18, 
11966, 4.05, 0.10, 76.18, 
11967, 4.05, 0.10, 76.18, 
11968, 4.05, 0.10, 76.19, 
11969, 4.05, 0.10, 76.19, 
11970, 4.05, 0.10, 76.19, 
11971, 4.05, 0.10, 76.20, 
11972, 4.05, 0.10, 76.20, 
11973, 4.05, 0.10, 76.21, 
11974, 4.05, 0.10, 76.21, 
11975, 4.04, 0.10, 76.21, 
11976, 4.04, 0.10, 76.22, 
11977, 4.05, 0.10, 76.22, 
11978, 4.05, 0.10, 76.22, 
11979, 4.05, 0.10, 76.23, 
11980, 4.05, 0.10, 76.23, 
11981, 4.04, 0.10, 76.23, 
11982, 4.05, 0.10, 76.24, 
11983, 4.05, 0.10, 76.24, 
11984, 4.05, 0.10, 76.24, 
11985, 4.05, 0.10, 76.25, 
11986, 4.05, 0.10, 76.25, 
11987, 4.05, 0.10, 76.25, 
11988, 4.04, 0.10, 76.26, 
11989, 4.05, 0.10, 76.26, 
11990, 4.05, 0.10, 76.26, 
11991, 4.05, 0.10, 76.27, 
11992, 4.05, 0.10, 76.27, 
11993, 4.04, 0.10, 76.27, 
11994, 4.05, 0.10, 76.28, 
11995, 4.05, 0.10, 76.28, 
11996, 4.05, 0.10, 76.28, 
11997, 4.06, 0.10, 76.29, 
11998, 4.05, 0.10, 76.29, 
11999, 4.05, 0.10, 76.29, 
12000, 4.05, 0.10, 76.30, 
12001, 4.05, 0.10, 76.30, 
12002, 4.05, 0.10, 76.31, 
12003, 4.05, 0.10, 76.31, 
12004, 4.05, 0.10, 76.31, 
12005, 4.05, 0.10, 76.32, 
12006, 4.05, 0.10, 76.32, 
12007, 4.05, 0.10, 76.32, 
12008, 4.05, 0.10, 76.33, 
12009, 4.04, 0.10, 76.33, 
12010, 4.05, 0.10, 76.33, 
12011, 4.05, 0.10, 76.34, 
12012, 4.05, 0.10, 76.34, 
12013, 4.05, 0.10, 76.34, 
12014, 4.05, 0.10, 76.35, 
12015, 4.05, 0.10, 76.35, 
12016, 4.05, 0.10, 76.35, 
12017, 4.05, 0.10, 76.36, 
12018, 4.05, 0.10, 76.36, 
12019, 4.05, 0.10, 76.36, 
12020, 4.05, 0.10, 76.37, 
12021, 4.05, 0.10, 76.37, 
12022, 4.05, 0.10, 76.37, 
12023, 4.05, 0.10, 76.38, 
12024, 4.05, 0.10, 76.38, 
12025, 4.05, 0.10, 76.38, 
12026, 4.05, 0.10, 76.39, 
12027, 4.05, 0.10, 76.39, 
12028, 4.05, 0.10, 76.39, 
12029, 4.05, 0.10, 76.40, 
12030, 4.05, 0.10, 76.40, 
12031, 4.05, 0.10, 76.40, 
12032, 4.06, 0.10, 76.41, 
12033, 4.05, 0.10, 76.41, 
12034, 4.05, 0.10, 76.41, 
12035, 4.05, 0.10, 76.42, 
12036, 4.05, 0.10, 76.42, 
12037, 4.05, 0.10, 76.42, 
12038, 4.05, 0.10, 76.43, 
12039, 4.05, 0.10, 76.43, 
12040, 4.06, 0.10, 76.44, 
12041, 4.05, 0.10, 76.44, 
12042, 4.05, 0.10, 76.44, 
12043, 4.05, 0.10, 76.45, 
12044, 4.05, 0.10, 76.45, 
12045, 4.05, 0.10, 76.45, 
12046, 4.05, 0.10, 76.46, 
12047, 4.05, 0.10, 76.46, 
12048, 4.05, 0.10, 76.46, 
12049, 4.05, 0.10, 76.47, 
12050, 4.05, 0.10, 76.47, 
12051, 4.05, 0.10, 76.47, 
12052, 4.05, 0.10, 76.48, 
12053, 4.05, 0.10, 76.48, 
12054, 4.05, 0.10, 76.48, 
12055, 4.05, 0.10, 76.49, 
12056, 4.05, 0.10, 76.49, 
12057, 4.05, 0.10, 76.49, 
12058, 4.05, 0.10, 76.50, 
12059, 4.05, 0.10, 76.50, 
12060, 4.05, 0.10, 76.50, 
12061, 4.05, 0.10, 76.51, 
12062, 4.05, 0.10, 76.51, 
12063, 4.05, 0.10, 76.51, 
12064, 4.05, 0.10, 76.52, 
12065, 4.05, 0.10, 76.52, 
12066, 4.05, 0.10, 76.52, 
12067, 4.05, 0.10, 76.53, 
12068, 4.05, 0.10, 76.53, 
12069, 4.06, 0.10, 76.53, 
12070, 4.05, 0.10, 76.54, 
12071, 4.06, 0.10, 76.54, 
12072, 4.05, 0.10, 76.54, 
12073, 4.05, 0.10, 76.55, 
12074, 4.05, 0.10, 76.55, 
12075, 4.05, 0.10, 76.55, 
12076, 4.05, 0.10, 76.56, 
12077, 4.06, 0.10, 76.56, 
12078, 4.05, 0.10, 76.56, 
12079, 4.05, 0.10, 76.57, 
12080, 4.05, 0.10, 76.57, 
12081, 4.05, 0.10, 76.57, 
12082, 4.05, 0.10, 76.58, 
12083, 4.05, 0.10, 76.58, 
12084, 4.05, 0.10, 76.58, 
12085, 4.06, 0.10, 76.59, 
12086, 4.06, 0.10, 76.59, 
12087, 4.05, 0.10, 76.59, 
12088, 4.05, 0.10, 76.60, 
12089, 4.05, 0.10, 76.60, 
12090, 4.05, 0.10, 76.60, 
12091, 4.05, 0.10, 76.61, 
12092, 4.05, 0.10, 76.61, 
12093, 4.05, 0.10, 76.61, 
12094, 4.05, 0.10, 76.62, 
12095, 4.05, 0.10, 76.62, 
12096, 4.05, 0.10, 76.62, 
12097, 4.05, 0.10, 76.63, 
12098, 4.05, 0.10, 76.63, 
12099, 4.06, 0.10, 76.63, 
12100, 4.06, 0.10, 76.64, 
12101, 4.05, 0.10, 76.64, 
12102, 4.05, 0.10, 76.64, 
12103, 4.05, 0.10, 76.65, 
12104, 4.05, 0.10, 76.65, 
12105, 4.05, 0.10, 76.65, 
12106, 4.06, 0.10, 76.66, 
12107, 4.06, 0.10, 76.66, 
12108, 4.05, 0.10, 76.66, 
12109, 4.05, 0.10, 76.67, 
12110, 4.06, 0.10, 76.67, 
12111, 4.06, 0.10, 76.67, 
12112, 4.05, 0.10, 76.68, 
12113, 4.05, 0.09, 76.68, 
12114, 4.06, 0.10, 76.68, 
12115, 4.05, 0.10, 76.69, 
12116, 4.06, 0.10, 76.69, 
12117, 4.05, 0.10, 76.69, 
12118, 4.05, 0.10, 76.70, 
12119, 4.05, 0.10, 76.70, 
12120, 4.06, 0.10, 76.70, 
12121, 4.05, 0.10, 76.71, 
12122, 4.05, 0.10, 76.71, 
12123, 4.06, 0.10, 76.71, 
12124, 4.06, 0.10, 76.72, 
12125, 4.06, 0.10, 76.72, 
12126, 4.06, 0.10, 76.72, 
12127, 4.06, 0.10, 76.73, 
12128, 4.05, 0.10, 76.73, 
12129, 4.06, 0.10, 76.73, 
12130, 4.05, 0.10, 76.74, 
12131, 4.05, 0.10, 76.74, 
12132, 4.05, 0.10, 76.74, 
12133, 4.06, 0.10, 76.75, 
12134, 4.05, 0.10, 76.75, 
12135, 4.05, 0.09, 76.75, 
12136, 4.05, 0.10, 76.76, 
12137, 4.05, 0.10, 76.76, 
12138, 4.05, 0.10, 76.76, 
12139, 4.05, 0.10, 76.77, 
12140, 4.05, 0.10, 76.77, 
12141, 4.05, 0.10, 76.77, 
12142, 4.06, 0.10, 76.78, 
12143, 4.05, 0.10, 76.78, 
12144, 4.05, 0.09, 76.78, 
12145, 4.05, 0.10, 76.79, 
12146, 4.05, 0.10, 76.79, 
12147, 4.06, 0.09, 76.79, 
12148, 4.05, 0.10, 76.80, 
12149, 4.05, 0.10, 76.80, 
12150, 4.06, 0.10, 76.80, 
12151, 4.06, 0.10, 76.81, 
12152, 4.05, 0.10, 76.81, 
12153, 4.05, 0.09, 76.81, 
12154, 4.06, 0.10, 76.82, 
12155, 4.05, 0.10, 76.82, 
12156, 4.06, 0.10, 76.82, 
12157, 4.05, 0.09, 76.83, 
12158, 4.06, 0.10, 76.83, 
12159, 4.06, 0.10, 76.83, 
12160, 4.05, 0.09, 76.84, 
12161, 4.06, 0.09, 76.84, 
12162, 4.06, 0.09, 76.84, 
12163, 4.06, 0.09, 76.85, 
12164, 4.06, 0.10, 76.85, 
12165, 4.06, 0.10, 76.85, 
12166, 4.06, 0.09, 76.86, 
12167, 4.06, 0.09, 76.86, 
12168, 4.05, 0.10, 76.86, 
12169, 4.05, 0.09, 76.87, 
12170, 4.05, 0.10, 76.87, 
12171, 4.05, 0.10, 76.87, 
12172, 4.05, 0.10, 76.88, 
12173, 4.06, 0.10, 76.88, 
12174, 4.05, 0.09, 76.88, 
12175, 4.05, 0.09, 76.89, 
12176, 4.06, 0.09, 76.89, 
12177, 4.05, 0.09, 76.89, 
12178, 4.06, 0.09, 76.90, 
12179, 4.05, 0.09, 76.90, 
12180, 4.06, 0.09, 76.90, 
12181, 4.05, 0.09, 76.91, 
12182, 4.06, 0.09, 76.91, 
12183, 4.06, 0.09, 76.91, 
12184, 4.05, 0.10, 76.92, 
12185, 4.06, 0.09, 76.92, 
12186, 4.05, 0.09, 76.92, 
12187, 4.05, 0.09, 76.93, 
12188, 4.06, 0.09, 76.93, 
12189, 4.06, 0.09, 76.93, 
12190, 4.05, 0.09, 76.94, 
12191, 4.06, 0.09, 76.94, 
12192, 4.06, 0.09, 76.94, 
12193, 4.05, 0.09, 76.95, 
12194, 4.05, 0.09, 76.95, 
12195, 4.06, 0.09, 76.95, 
12196, 4.06, 0.09, 76.96, 
12197, 4.06, 0.09, 76.96, 
12198, 4.05, 0.09, 76.96, 
12199, 4.05, 0.09, 76.97, 
12200, 4.05, 0.09, 76.97, 
12201, 4.06, 0.09, 76.97, 
12202, 4.06, 0.09, 76.98, 
12203, 4.06, 0.09, 76.98, 
12204, 4.05, 0.09, 76.98, 
12205, 4.05, 0.09, 76.99, 
12206, 4.06, 0.09, 76.99, 
12207, 4.06, 0.09, 76.99, 
12208, 4.06, 0.09, 77.00, 
12209, 4.05, 0.09, 77.00, 
12210, 4.05, 0.09, 77.00, 
12211, 4.06, 0.09, 77.00, 
12212, 4.05, 0.09, 77.01, 
12213, 4.05, 0.09, 77.01, 
12214, 4.06, 0.09, 77.01, 
12215, 4.06, 0.09, 77.02, 
12216, 4.06, 0.09, 77.02, 
12217, 4.07, 0.09, 77.02, 
12218, 4.06, 0.09, 77.03, 
12219, 4.06, 0.09, 77.03, 
12220, 4.06, 0.09, 77.03, 
12221, 4.06, 0.09, 77.04, 
12222, 4.06, 0.09, 77.04, 
12223, 4.06, 0.09, 77.04, 
12224, 4.05, 0.09, 77.05, 
12225, 4.05, 0.09, 77.05, 
12226, 4.05, 0.09, 77.05, 
12227, 4.05, 0.09, 77.06, 
12228, 4.06, 0.09, 77.06, 
12229, 4.05, 0.09, 77.06, 
12230, 4.06, 0.09, 77.07, 
12231, 4.05, 0.09, 77.07, 
12232, 4.06, 0.09, 77.07, 
12233, 4.05, 0.09, 77.08, 
12234, 4.05, 0.09, 77.08, 
12235, 4.06, 0.09, 77.08, 
12236, 4.06, 0.09, 77.09, 
12237, 4.06, 0.09, 77.09, 
12238, 4.06, 0.09, 77.09, 
12239, 4.06, 0.09, 77.10, 
12240, 4.06, 0.09, 77.10, 
12241, 4.06, 0.09, 77.10, 
12242, 4.05, 0.09, 77.11, 
12243, 4.06, 0.09, 77.11, 
12244, 4.06, 0.09, 77.11, 
12245, 4.06, 0.09, 77.11, 
12246, 4.06, 0.09, 77.12, 
12247, 4.06, 0.09, 77.12, 
12248, 4.06, 0.09, 77.12, 
12249, 4.06, 0.09, 77.13, 
12250, 4.06, 0.09, 77.13, 
12251, 4.06, 0.09, 77.13, 
12252, 4.06, 0.09, 77.14, 
12253, 4.06, 0.09, 77.14, 
12254, 4.06, 0.09, 77.14, 
12255, 4.06, 0.09, 77.15, 
12256, 4.06, 0.09, 77.15, 
12257, 4.06, 0.09, 77.15, 
12258, 4.06, 0.09, 77.16, 
12259, 4.06, 0.09, 77.16, 
12260, 4.05, 0.09, 77.16, 
12261, 4.06, 0.09, 77.17, 
12262, 4.06, 0.09, 77.17, 
12263, 4.06, 0.09, 77.17, 
12264, 4.06, 0.09, 77.18, 
12265, 4.06, 0.09, 77.18, 
12266, 4.06, 0.09, 77.18, 
12267, 4.06, 0.09, 77.19, 
12268, 4.06, 0.09, 77.19, 
12269, 4.06, 0.09, 77.19, 
12270, 4.06, 0.09, 77.20, 
12271, 4.06, 0.09, 77.20, 
12272, 4.06, 0.09, 77.20, 
12273, 4.06, 0.09, 77.20, 
12274, 4.06, 0.09, 77.21, 
12275, 4.06, 0.09, 77.21, 
12276, 4.06, 0.09, 77.21, 
12277, 4.06, 0.09, 77.22, 
12278, 4.06, 0.09, 77.22, 
12279, 4.06, 0.09, 77.22, 
12280, 4.06, 0.09, 77.23, 
12281, 4.06, 0.09, 77.23, 
12282, 4.06, 0.09, 77.23, 
12283, 4.06, 0.09, 77.24, 
12284, 4.06, 0.09, 77.24, 
12285, 4.06, 0.09, 77.24, 
12286, 4.06, 0.09, 77.25, 
12287, 4.06, 0.09, 77.25, 
12288, 4.06, 0.09, 77.25, 
12289, 4.06, 0.09, 77.26, 
12290, 4.06, 0.09, 77.26, 
12291, 4.06, 0.09, 77.26, 
12292, 4.06, 0.09, 77.27, 
12293, 4.06, 0.09, 77.27, 
12294, 4.06, 0.09, 77.27, 
12295, 4.06, 0.09, 77.27, 
12296, 4.06, 0.09, 77.28, 
12297, 4.06, 0.09, 77.28, 
12298, 4.06, 0.09, 77.28, 
12299, 4.07, 0.09, 77.29, 
12300, 4.06, 0.09, 77.29, 
12301, 4.06, 0.09, 77.29, 
12302, 4.06, 0.09, 77.30, 
12303, 4.06, 0.09, 77.30, 
12304, 4.06, 0.09, 77.30, 
12305, 4.06, 0.09, 77.31, 
12306, 4.06, 0.09, 77.31, 
12307, 4.06, 0.09, 77.31, 
12308, 4.06, 0.09, 77.32, 
12309, 4.06, 0.09, 77.32, 
12310, 4.06, 0.09, 77.32, 
12311, 4.07, 0.09, 77.33, 
12312, 4.06, 0.09, 77.33, 
12313, 4.06, 0.09, 77.33, 
12314, 4.06, 0.09, 77.34, 
12315, 4.06, 0.09, 77.34, 
12316, 4.06, 0.09, 77.34, 
12317, 4.06, 0.09, 77.34, 
12318, 4.07, 0.09, 77.35, 
12319, 4.06, 0.09, 77.35, 
12320, 4.07, 0.09, 77.35, 
12321, 4.06, 0.09, 77.36, 
12322, 4.06, 0.09, 77.36, 
12323, 4.07, 0.09, 77.36, 
12324, 4.06, 0.09, 77.37, 
12325, 4.07, 0.09, 77.37, 
12326, 4.06, 0.09, 77.37, 
12327, 4.06, 0.09, 77.38, 
12328, 4.07, 0.09, 77.38, 
12329, 4.06, 0.09, 77.38, 
12330, 4.06, 0.09, 77.39, 
12331, 4.06, 0.09, 77.39, 
12332, 4.06, 0.09, 77.39, 
12333, 4.06, 0.09, 77.40, 
12334, 4.06, 0.09, 77.40, 
12335, 4.06, 0.09, 77.40, 
12336, 4.06, 0.09, 77.41, 
12337, 4.07, 0.09, 77.41, 
12338, 4.07, 0.09, 77.41, 
12339, 4.07, 0.09, 77.41, 
12340, 4.06, 0.09, 77.42, 
12341, 4.07, 0.09, 77.42, 
12342, 4.06, 0.09, 77.42, 
12343, 4.07, 0.09, 77.43, 
12344, 4.06, 0.09, 77.43, 
12345, 4.06, 0.09, 77.43, 
12346, 4.05, 0.09, 77.44, 
12347, 4.06, 0.09, 77.44, 
12348, 4.07, 0.09, 77.44, 
12349, 4.06, 0.09, 77.45, 
12350, 4.06, 0.09, 77.45, 
12351, 4.06, 0.09, 77.45, 
12352, 4.07, 0.09, 77.46, 
12353, 4.06, 0.09, 77.46, 
12354, 4.06, 0.09, 77.46, 
12355, 4.06, 0.09, 77.46, 
12356, 4.06, 0.09, 77.47, 
12357, 4.07, 0.09, 77.47, 
12358, 4.06, 0.09, 77.47, 
12359, 4.06, 0.09, 77.48, 
12360, 4.06, 0.09, 77.48, 
12361, 4.06, 0.09, 77.48, 
12362, 4.06, 0.09, 77.49, 
12363, 4.07, 0.09, 77.49, 
12364, 4.06, 0.09, 77.49, 
12365, 4.07, 0.09, 77.50, 
12366, 4.06, 0.09, 77.50, 
12367, 4.07, 0.09, 77.50, 
12368, 4.06, 0.09, 77.51, 
12369, 4.07, 0.09, 77.51, 
12370, 4.06, 0.09, 77.51, 
12371, 4.06, 0.09, 77.51, 
12372, 4.06, 0.09, 77.52, 
12373, 4.06, 0.09, 77.52, 
12374, 4.06, 0.09, 77.52, 
12375, 4.06, 0.09, 77.53, 
12376, 4.06, 0.09, 77.53, 
12377, 4.06, 0.09, 77.53, 
12378, 4.07, 0.09, 77.54, 
12379, 4.07, 0.09, 77.54, 
12380, 4.07, 0.09, 77.54, 
12381, 4.07, 0.09, 77.55, 
12382, 4.06, 0.09, 77.55, 
12383, 4.06, 0.09, 77.55, 
12384, 4.07, 0.09, 77.56, 
12385, 4.06, 0.09, 77.56, 
12386, 4.06, 0.09, 77.56, 
12387, 4.06, 0.09, 77.56, 
12388, 4.06, 0.09, 77.57, 
12389, 4.06, 0.09, 77.57, 
12390, 4.07, 0.09, 77.57, 
12391, 4.06, 0.09, 77.58, 
12392, 4.06, 0.09, 77.58, 
12393, 4.06, 0.09, 77.58, 
12394, 4.06, 0.09, 77.59, 
12395, 4.06, 0.09, 77.59, 
12396, 4.06, 0.09, 77.59, 
12397, 4.06, 0.09, 77.60, 
12398, 4.06, 0.09, 77.60, 
12399, 4.07, 0.09, 77.60, 
12400, 4.07, 0.09, 77.61, 
12401, 4.06, 0.09, 77.61, 
12402, 4.07, 0.09, 77.61, 
12403, 4.07, 0.09, 77.61, 
12404, 4.07, 0.09, 77.62, 
12405, 4.06, 0.09, 77.62, 
12406, 4.06, 0.09, 77.62, 
12407, 4.06, 0.09, 77.63, 
12408, 4.07, 0.09, 77.63, 
12409, 4.06, 0.09, 77.63, 
12410, 4.07, 0.09, 77.64, 
12411, 4.07, 0.09, 77.64, 
12412, 4.06, 0.09, 77.64, 
12413, 4.07, 0.09, 77.65, 
12414, 4.06, 0.09, 77.65, 
12415, 4.06, 0.09, 77.65, 
12416, 4.06, 0.09, 77.65, 
12417, 4.06, 0.09, 77.66, 
12418, 4.06, 0.09, 77.66, 
12419, 4.07, 0.09, 77.66, 
12420, 4.06, 0.09, 77.67, 
12421, 4.07, 0.09, 77.67, 
12422, 4.06, 0.09, 77.67, 
12423, 4.07, 0.09, 77.68, 
12424, 4.06, 0.09, 77.68, 
12425, 4.06, 0.09, 77.68, 
12426, 4.07, 0.09, 77.69, 
12427, 4.06, 0.09, 77.69, 
12428, 4.06, 0.09, 77.69, 
12429, 4.07, 0.09, 77.69, 
12430, 4.06, 0.09, 77.70, 
12431, 4.06, 0.09, 77.70, 
12432, 4.06, 0.09, 77.70, 
12433, 4.06, 0.09, 77.71, 
12434, 4.07, 0.09, 77.71, 
12435, 4.06, 0.09, 77.71, 
12436, 4.07, 0.09, 77.72, 
12437, 4.06, 0.09, 77.72, 
12438, 4.06, 0.09, 77.72, 
12439, 4.06, 0.09, 77.73, 
12440, 4.07, 0.09, 77.73, 
12441, 4.07, 0.09, 77.73, 
12442, 4.06, 0.09, 77.73, 
12443, 4.07, 0.09, 77.74, 
12444, 4.06, 0.09, 77.74, 
12445, 4.06, 0.09, 77.74, 
12446, 4.07, 0.09, 77.75, 
12447, 4.06, 0.09, 77.75, 
12448, 4.07, 0.09, 77.75, 
12449, 4.06, 0.09, 77.76, 
12450, 4.06, 0.09, 77.76, 
12451, 4.06, 0.09, 77.76, 
12452, 4.07, 0.09, 77.77, 
12453, 4.07, 0.09, 77.77, 
12454, 4.07, 0.09, 77.77, 
12455, 4.06, 0.09, 77.77, 
12456, 4.06, 0.09, 77.78, 
12457, 4.06, 0.09, 77.78, 
12458, 4.07, 0.09, 77.78, 
12459, 4.06, 0.09, 77.79, 
12460, 4.07, 0.09, 77.79, 
12461, 4.06, 0.09, 77.79, 
12462, 4.06, 0.09, 77.80, 
12463, 4.07, 0.09, 77.80, 
12464, 4.07, 0.09, 77.80, 
12465, 4.06, 0.09, 77.81, 
12466, 4.06, 0.09, 77.81, 
12467, 4.07, 0.09, 77.81, 
12468, 4.07, 0.09, 77.81, 
12469, 4.06, 0.09, 77.82, 
12470, 4.07, 0.09, 77.82, 
12471, 4.06, 0.09, 77.82, 
12472, 4.07, 0.09, 77.83, 
12473, 4.07, 0.09, 77.83, 
12474, 4.06, 0.09, 77.83, 
12475, 4.06, 0.09, 77.84, 
12476, 4.07, 0.09, 77.84, 
12477, 4.06, 0.09, 77.84, 
12478, 4.06, 0.09, 77.84, 
12479, 4.07, 0.09, 77.85, 
12480, 4.06, 0.09, 77.85, 
12481, 4.07, 0.09, 77.85, 
12482, 4.07, 0.09, 77.86, 
12483, 4.06, 0.09, 77.86, 
12484, 4.06, 0.09, 77.86, 
12485, 4.06, 0.09, 77.87, 
12486, 4.07, 0.09, 77.87, 
12487, 4.07, 0.09, 77.87, 
12488, 4.06, 0.09, 77.88, 
12489, 4.06, 0.09, 77.88, 
12490, 4.07, 0.09, 77.88, 
12491, 4.06, 0.09, 77.88, 
12492, 4.07, 0.09, 77.89, 
12493, 4.06, 0.09, 77.89, 
12494, 4.06, 0.09, 77.89, 
12495, 4.06, 0.09, 77.90, 
12496, 4.07, 0.09, 77.90, 
12497, 4.07, 0.09, 77.90, 
12498, 4.07, 0.09, 77.91, 
12499, 4.07, 0.09, 77.91, 
12500, 4.07, 0.09, 77.91, 
12501, 4.06, 0.09, 77.91, 
12502, 4.07, 0.09, 77.92, 
12503, 4.07, 0.09, 77.92, 
12504, 4.07, 0.09, 77.92, 
12505, 4.07, 0.09, 77.93, 
12506, 4.06, 0.09, 77.93, 
12507, 4.06, 0.09, 77.93, 
12508, 4.07, 0.09, 77.94, 
12509, 4.06, 0.09, 77.94, 
12510, 4.07, 0.09, 77.94, 
12511, 4.07, 0.09, 77.94, 
12512, 4.07, 0.09, 77.95, 
12513, 4.07, 0.09, 77.95, 
12514, 4.06, 0.09, 77.95, 
12515, 4.07, 0.09, 77.96, 
12516, 4.06, 0.09, 77.96, 
12517, 4.07, 0.09, 77.96, 
12518, 4.06, 0.09, 77.97, 
12519, 4.07, 0.09, 77.97, 
12520, 4.07, 0.09, 77.97, 
12521, 4.07, 0.09, 77.97, 
12522, 4.07, 0.09, 77.98, 
12523, 4.06, 0.09, 77.98, 
12524, 4.06, 0.09, 77.98, 
12525, 4.07, 0.09, 77.99, 
12526, 4.07, 0.09, 77.99, 
12527, 4.07, 0.09, 77.99, 
12528, 4.07, 0.09, 78.00, 
12529, 4.07, 0.09, 78.00, 
12530, 4.07, 0.09, 78.00, 
12531, 4.07, 0.09, 78.01, 
12532, 4.07, 0.09, 78.01, 
12533, 4.07, 0.09, 78.01, 
12534, 4.07, 0.09, 78.01, 
12535, 4.07, 0.09, 78.02, 
12536, 4.07, 0.09, 78.02, 
12537, 4.07, 0.09, 78.02, 
12538, 4.07, 0.09, 78.03, 
12539, 4.07, 0.09, 78.03, 
12540, 4.07, 0.09, 78.03, 
12541, 4.07, 0.09, 78.04, 
12542, 4.07, 0.09, 78.04, 
12543, 4.06, 0.09, 78.04, 
12544, 4.07, 0.09, 78.04, 
12545, 4.07, 0.09, 78.05, 
12546, 4.07, 0.09, 78.05, 
12547, 4.07, 0.09, 78.05, 
12548, 4.07, 0.09, 78.06, 
12549, 4.07, 0.09, 78.06, 
12550, 4.07, 0.09, 78.06, 
12551, 4.07, 0.09, 78.06, 
12552, 4.07, 0.09, 78.07, 
12553, 4.07, 0.09, 78.07, 
12554, 4.07, 0.09, 78.07, 
12555, 4.07, 0.09, 78.08, 
12556, 4.07, 0.09, 78.08, 
12557, 4.06, 0.09, 78.08, 
12558, 4.07, 0.09, 78.09, 
12559, 4.07, 0.09, 78.09, 
12560, 4.07, 0.09, 78.09, 
12561, 4.07, 0.09, 78.09, 
12562, 4.07, 0.09, 78.10, 
12563, 4.07, 0.09, 78.10, 
12564, 4.07, 0.08, 78.10, 
12565, 4.07, 0.09, 78.11, 
12566, 4.07, 0.09, 78.11, 
12567, 4.06, 0.09, 78.11, 
12568, 4.07, 0.09, 78.12, 
12569, 4.07, 0.09, 78.12, 
12570, 4.07, 0.09, 78.12, 
12571, 4.07, 0.09, 78.12, 
12572, 4.07, 0.09, 78.13, 
12573, 4.07, 0.09, 78.13, 
12574, 4.07, 0.09, 78.13, 
12575, 4.07, 0.09, 78.14, 
12576, 4.07, 0.09, 78.14, 
12577, 4.07, 0.09, 78.14, 
12578, 4.07, 0.09, 78.15, 
12579, 4.07, 0.09, 78.15, 
12580, 4.07, 0.09, 78.15, 
12581, 4.07, 0.09, 78.15, 
12582, 4.07, 0.08, 78.16, 
12583, 4.06, 0.09, 78.16, 
12584, 4.07, 0.09, 78.16, 
12585, 4.07, 0.09, 78.17, 
12586, 4.07, 0.09, 78.17, 
12587, 4.07, 0.09, 78.17, 
12588, 4.07, 0.09, 78.18, 
12589, 4.07, 0.08, 78.18, 
12590, 4.07, 0.09, 78.18, 
12591, 4.07, 0.09, 78.18, 
12592, 4.08, 0.09, 78.19, 
12593, 4.07, 0.09, 78.19, 
12594, 4.07, 0.09, 78.19, 
12595, 4.07, 0.09, 78.20, 
12596, 4.07, 0.09, 78.20, 
12597, 4.07, 0.08, 78.20, 
12598, 4.07, 0.09, 78.20, 
12599, 4.07, 0.09, 78.21, 
12600, 4.07, 0.09, 78.21, 
12601, 4.07, 0.09, 78.21, 
12602, 4.07, 0.09, 78.22, 
12603, 4.07, 0.09, 78.22, 
12604, 4.07, 0.09, 78.22, 
12605, 4.07, 0.08, 78.23, 
12606, 4.08, 0.09, 78.23, 
12607, 4.07, 0.09, 78.23, 
12608, 4.08, 0.08, 78.23, 
12609, 4.07, 0.09, 78.24, 
12610, 4.07, 0.09, 78.24, 
12611, 4.06, 0.08, 78.24, 
12612, 4.07, 0.08, 78.25, 
12613, 4.07, 0.08, 78.25, 
12614, 4.07, 0.09, 78.25, 
12615, 4.07, 0.09, 78.25, 
12616, 4.07, 0.09, 78.26, 
12617, 4.07, 0.08, 78.26, 
12618, 4.07, 0.09, 78.26, 
